id;code;name;description;location;zone_id;station_id
1935;487;R Nova Pedro J Ornelas, S;R Nova Pedro J Ornelas, S;POINT(-16.9044889550443 32.6577810476147);0;
1920;488;Rua Arc D Aires, D3A;Rua Arc D Aires, D3A;POINT(-16.9177235216654 32.6578288018179);0;
1940;490;Rampa D Manuel;Rampa D Manuel;POINT(-16.9171561194284 32.6568935195284);0;
1938;491A;Depois CZ Torrinha;Depois CZ Torrinha;POINT(-16.9111294432307 32.6577184435824);0;
1943;491B;Rua DR Ângelo A Silva, S;Rua DR Ângelo A Silva, S;POINT(-16.9127872452185 32.6596352027659);0;
1944;493;Rua Comboio, S1A;Rua Comboio, S1A;POINT(-16.9094547649244 32.6547342323532);0;
1950;498;Antes Rib João Gomes, D;Antes Rib João Gomes, D;POINT(-16.8995111162888 32.6610790856963);0;
1948;499;Antes CZ Lev STA Luzia, S;Antes CZ Lev STA Luzia, S;POINT(-16.9082755120787 32.6605388247603);0;
558;503;Depois R J Carlos Gomes;Depois R J Carlos Gomes;POINT(-16.9075794219971 32.6628494262695);0;
1923;505;Caminho Ferro, T-27;Caminho Ferro, T-27;POINT(-16.9070796966553 32.6645317077637);0;
2111;418;Quinta do Baltasar, D1A;Quinta do Baltasar, D1A;POINT(-16.9027847230824 32.6650097211257);0;
2110;419;Caminho dos Pretos, S1A;Caminho dos Pretos, S1A;POINT(-16.8715022675073 32.6652829789263);0;
2109;42;CAM Amparo, Conservas, D;CAM Amparo, Conservas, D;POINT(-16.9423596276557 32.6471181385729);0;
2113;421;CAM dos Pretos, S2A;CAM dos Pretos, S2A;POINT(-16.8725647552407 32.6660673186353);0;
2122;425;Centro Hipico , S;Centro Hipico , S;POINT(-16.8771689374027 32.6668152424164);0;
2123;427;CAM São João Latrão, S1A;CAM São João Latrão, S1A;POINT(-16.8795552649862 32.667332560582);0;
2120;428;Correios Livramento, D;Correios Livramento, D;POINT(-16.9137481050712 32.6661093563545);0;
457;941;CZ CAM STO Amaro, S;CZ CAM STO Amaro, S;POINT(-16.9445240106401 32.6592243309712);0;
1543;1225;Travessa do Valente;Travessa do Valente;POINT(-16.9272767950628 32.6395130709442);0;
1542;1226;Rua 2 Quinta Josefina, D;Rua 2 Quinta Josefina, D;POINT(-16.9289370977442 32.6564875412957);0;
2435;123;Direção Guarda Florestal;Direção Guarda Florestal;POINT(-16.9446173628558 32.6704724490439);0;
2287;1233;Escola do Galeão, S;Escola do Galeão, S;POINT(-16.9290067876492 32.669736150223);0;
2289;1243;CAM Lombo Jamboeiro, BC Canavial;CAM Lombo Jamboeiro, BC Canavial;POINT(-16.9331463827666 32.6749078154813);0;
2290;1245;CAM LB Jamboeiro, Final;CAM LB Jamboeiro, Final;POINT(-16.933056118477 32.6757202699163);0;
2297;1249;Caminho da Quinta, S1A;Caminho da Quinta, S1A;POINT(-16.923652492619 32.6602098399699);0;
2296;125;Jamboto;Jamboto;POINT(-16.9423382486502 32.6700057548033);0;
2295;1253;Caminho da Quinta, S3A;Caminho da Quinta, S3A;POINT(-16.9246824805289 32.6611517342732);0;
2292;1257;Caminho da Quinta, S5A;Caminho da Quinta, S5A;POINT(-16.9267434978363 32.6622372072216);0;
1740;1275;Caminho do Galeão, S3A;Caminho do Galeão, S3A;POINT(-16.9297583516277 32.6748209343643);0;
1677;834;Caminho da Lombada, D;Caminho da Lombada, D;POINT(-16.9649060289844 32.6497552523792);0;
1726;793;Azinhaga da Nazaré, S;Azinhaga da Nazaré, S;POINT(-16.9334575920937 32.6473883602906);0;
2423;744;CAM Pilar, Terra Chã;CAM Pilar, Terra Chã;POINT(-16.9290419957876 32.6537018866611);0;
2405;760;Capela do Laranjal, D;Capela do Laranjal, D;POINT(-16.9404054333028 32.6743032177025);0;
1046;781O;CAM Trapiche, S5A;CAM Trapiche, S5A;POINT(-16.9470437727224 32.684590294468);0;
1630;1047;Caminho do Galeão, S1A;Caminho do Galeão, S1A;POINT(-16.929749513361 32.6727644430673);0;
2242;1123;Rua do Paiol, S;Rua do Paiol, S;POINT(-16.9189326407894 32.6541034665497);0;
1794;804;Rua Nova Alegria;Rua Nova Alegria;POINT(-16.9003768831919 32.6513242308185);0;
1939;491;Antes CZ Rua Comboio;Antes CZ Rua Comboio;POINT(-16.9084237594828 32.6581166551355);0;
1945;494;Inicio R Sidónio Pais, D;Inicio R Sidónio Pais, D;POINT(-16.9017587969297 32.659159565882);0;
1952;495;Rua Comboio, S2A;Rua Comboio, S2A;POINT(-16.9093941070383 32.6564225788713);0;
1951;496;Rua DR Ernesto Oliveira;Rua DR Ernesto Oliveira;POINT(-16.9005391743023 32.6615108556316);0;
2140;527;Depois Ribeira J Gomes, S;Depois Ribeira J Gomes, S;POINT(-16.8997516648905 32.6609792391557);0;
2124;429A;CAM São João Latrão, S3A;CAM São João Latrão, S3A;POINT(-16.8801495606505 32.6659721753488);0;
2141;429B;CAM São João Latrão, S4A;CAM São João Latrão, S4A;POINT(-16.8797682890035 32.665280646492);0;
556;429C;CAM São João Latrão, S5A;CAM São João Latrão, S5A;POINT(-16.8802516462098 32.6650137373269);0;
2215;429E;CAM São João Latrão, S7A;CAM São João Latrão, S7A;POINT(-16.8815363211097 32.6643150657977);0;
2216;43;Hotel Girassol;Hotel Girassol;POINT(-16.9282550811768 32.638744354248);0;
947;588;Caminho Igreja, S Roque;Caminho Igreja, S Roque;POINT(-16.921778872439 32.6685432694345);0;
331;900;CAM Areeiro, Final, D;CAM Areeiro, Final, D;POINT(-16.9552741245653 32.6440477210468);0;
1544;1212;Piscinas, D;Piscinas, D;POINT(-16.9340217749291 32.6651248862114);0;
2258;1231;Vereda Capela Santana;Vereda Capela Santana;POINT(-16.9310554806704 32.6690229885112);0;
2275;1265;Rua Clube Choupana, S4A;Rua Clube Choupana, S4A;POINT(-16.893777813186 32.6651921507554);0;
2268;1267;CAM Igreja S Gonçalo, S;CAM Igreja S Gonçalo, S;POINT(-16.8818750712034 32.6489892608637);0;
2259;812A;Pinheiro Voltas, Cova Til;Pinheiro Voltas, Cova Til;POINT(-16.9565317982896 32.6556833529332);0;
1853;14;Hotel Cliff Bay, Bes;Hotel Cliff Bay, Bes;POINT(-16.9262610819586 32.6394499867146);0;
1860;143;Depois Ponte do Galeão;Depois Ponte do Galeão;POINT(-16.9315671793307 32.6721345173572);0;
1607;1063;CAM da Cova do Til, S2A;CAM da Cova do Til, S2A;POINT(-16.9562343361063 32.6595712736612);0;
2185;110;Golo, D;Golo, D;POINT(-16.9341980864077 32.6712173246423);0;
2158;1113;Antes Eurocash S Roque;Antes Eurocash S Roque;POINT(-16.9247401158895 32.6679967347614);0;
2240;766;Rua das Virtudes, D1A;Rua das Virtudes, D1A;POINT(-16.9301374436748 32.6482066520981);0;
1789;1329;CAM Tornos, LG L Corujeira;CAM Tornos, LG L Corujeira;POINT(-16.9143089410685 32.6709522346379);0;
178;1349;Rua Cabrestante, S2A;Rua Cabrestante, S2A;POINT(-16.9463124998895 32.637741485409);0;
177;1351;Ilma, Terminus C 02;Ilma, Terminus C 02;POINT(-16.9495167389746 32.6414677994236);0;
1304;1250;Centro Civico-Pico Funcho;Centro Civico-Pico Funcho;POINT(-16.9500155291889 32.6529381044498);0;
1346;288;Depois Pontes Lazareto, D;Depois Pontes Lazareto, D;POINT(-16.8869819268779 32.6491533008615);0;
1890;476;Rua L STA Luzia, Lages, D;Rua L STA Luzia, Lages, D;POINT(-16.9123681688414 32.6623544570603);0;
1892;478;Final CAM D João;Final CAM D João;POINT(-16.9168457983208 32.6599006225224);0;
2220;332;Rua da Boa Nova, Saída;Rua da Boa Nova, Saída;POINT(-16.8823699951172 32.6604042053223);0;
2207;113;ENT CAM Velho Chamorra, S;ENT CAM Velho Chamorra, S;POINT(-16.9479471470708 32.6623777147941);0;
2195;1131;Infantário D Olga Brito;Infantário D Olga Brito;POINT(-16.9178811647774 32.6528377012271);0;
2194;1132;Caminho do Meio, 177;Caminho do Meio, 177;POINT(-16.8875260071386 32.6692924646603);0;
2145;1133;ESTR São João, Igreja;ESTR São João, Igreja;POINT(-16.9195488772847 32.6520883262531);0;
1795;190;Rua da Bolivia;Rua da Bolivia;POINT(-16.9379151968806 32.6489912876227);0;
1964;187;Rua da Infância;Rua da Infância;POINT(-16.9035149593982 32.6495639256651);0;
1969;192;Cancela, T-38 Rotunda;Cancela, T-38 Rotunda;POINT(-16.8606135488272 32.6479344661928);0;
1967;192A;Rotunda da Cancela;Rotunda da Cancela;POINT(-16.8606452941895 32.6479721069336);0;
1966;193;CZ R Nova Alegria, S;CZ R Nova Alegria, S;POINT(-16.9000337268875 32.6510054474227);0;
2061;1A;Cais;Cais;POINT(-16.9099985162563 32.6466249384034);0;
2221;809;CAM Cova do Til, Final;CAM Cova do Til, Final;POINT(-16.9593451215562 32.653300567914);0;
2144;1134;CAM Meio, Entroncamento;CAM Meio, Entroncamento;POINT(-16.889073850629 32.6679134870747);0;
2197;1137;Nazaré;Nazaré;POINT(-16.9382396667049 32.6491118704267);0;
2199;1139;Antes APS Canto Muro;Antes APS Canto Muro;POINT(-16.8845516604711 32.6565463511767);0;
2204;1140;Rua Clube Choupana, D2A;Rua Clube Choupana, D2A;POINT(-16.8920845599641 32.6641963136043);0;
2206;1141;Pico das Romeiras;Pico das Romeiras;POINT(-16.9475121696167 32.6650333061713);0;
2107;1145;Rua 4 Pico Romeiras, S;Rua 4 Pico Romeiras, S;POINT(-16.9475851030096 32.6632919163937);0;
2217;1146;Caminho do Terço, S1A;Caminho do Terço, S1A;POINT(-16.8855958273259 32.6632826191578);0;
2106;1147;Courelas, T-9;Courelas, T-9;POINT(-16.9477283931705 32.6642918105455);0;
2095;1148;Caminho do Terço, S2A;Caminho do Terço, S2A;POINT(-16.8858993666933 32.6647936505275);0;
2025;1149;R Nova Pico São João, S;R Nova Pico São João, S;POINT(-16.922283072766 32.6548015749027);0;
2024;115;Antes CZ das Courelas, S;Antes CZ das Courelas, S;POINT(-16.9485376349901 32.6655206576582);0;
2023;1150;Caminho do Terço, S3A;Caminho do Terço, S3A;POINT(-16.8865382525646 32.6654919894831);0;
2021;1152;Caminho do Terço, T-94;Caminho do Terço, T-94;POINT(-16.8863220949753 32.6661821894162);0;
2026;1153;Lagoas Palheiro Ferreiro;Lagoas Palheiro Ferreiro;POINT(-16.865535096518 32.6624533623978);0;
2027;1154;Ilma, C-35, D;Ilma, C-35, D;POINT(-16.9496724577422 32.6420547859986);0;
2028;1155;R Palheiro Ferreiro, S1A;R Palheiro Ferreiro, S1A;POINT(-16.8644910752034 32.6625643322133);0;
2034;1158;CAM Curral Romeiros, D1A;CAM Curral Romeiros, D1A;POINT(-16.8905835012478 32.6754665311488);0;
2036;1159;R Palheiro Ferreiro, S3A;R Palheiro Ferreiro, S3A;POINT(-16.8619003791898 32.6638308042585);0;
2031;1160;CAM Curral Romeiros, D2A;CAM Curral Romeiros, D2A;POINT(-16.8898411600692 32.6759658806165);0;
2030;1161;R Palheiro Ferreiro, S4A;R Palheiro Ferreiro, S4A;POINT(-16.8594364070872 32.6649346697208);0;
2020;1162;Rua João Paulo II, D1A;Rua João Paulo II, D1A;POINT(-16.9400907940306 32.6386205892974);0;
2032;1163;Pinheirinho, T-37;Pinheirinho, T-37;POINT(-16.8588565264694 32.6663930073948);0;
2019;1164;Rua João Paulo II, D2A;Rua João Paulo II, D2A;POINT(-16.9383636545799 32.6389507781574);0;
2013;1165;Antes Lombo Quinta, C-37;Antes Lombo Quinta, C-37;POINT(-16.8737338114429 32.6599702328217);0;
2407;762;Azinhaga da Nazare, D;Azinhaga da Nazare, D;POINT(-16.9332918952141 32.6471634433907);0;
1652;1055;Caminho Novo Galeão, D3A;Caminho Novo Galeão, D3A;POINT(-16.928685110021 32.6744211067232);0;
2045;210;Estrada Camacha, D2A;Estrada Camacha, D2A;POINT(-16.8756082782901 32.6577104963805);0;
2047;216;Rua Pedra Sina, D2A;Rua Pedra Sina, D2A;POINT(-16.8883696250755 32.6516657448967);0;
451;94;Antes Ladeira;Antes Ladeira;POINT(-16.9466249930718 32.6693909872238);0;
2006;1166;R João Paulo II, BR, D;R João Paulo II, BR, D;POINT(-16.9359332889342 32.6398741368451);0;
2004;1168;Rua João Paulo II, D3A;Rua João Paulo II, D3A;POINT(-16.9322891235352 32.6399002075195);0;
2003;1169;Ladeira Santana, S;Ladeira Santana, S;POINT(-16.93094623021 32.6675208248279);0;
2007;1170;Rua João Paulo II, D4A;Rua João Paulo II, D4A;POINT(-16.9310474858951 32.6405038460287);0;
2014;1177;Santana, T-15B;Santana, T-15B;POINT(-16.9269132314739 32.6702259910641);0;
2093;1184;CAM Lombo Jamboeiro, D;CAM Lombo Jamboeiro, D;POINT(-16.9325919953342 32.6720347555776);0;
2094;1186;CAM LB Jamboeiro, Saida;CAM LB Jamboeiro, Saida;POINT(-16.9333964023804 32.6709389139019);0;
2091;1188;Caminho do Olival, D;Caminho do Olival, D;POINT(-16.9269546485265 32.6651014781255);0;
2088;119;Antes CZ da Ladeira;Antes CZ da Ladeira;POINT(-16.9482544186267 32.6688619263897);0;
2097;1126;Ladeira Santana, D;Ladeira Santana, D;POINT(-16.9311149934795 32.6677479030091);0;
2103;100;ESTR CMDT C Freitas, D;ESTR CMDT C Freitas, D;POINT(-16.9419294463296 32.671166167075);0;
2102;1000;Ponte Ribeira Grande, D;Ponte Ribeira Grande, D;POINT(-16.936484043283 32.6649161936381);0;
2104;1001;Ponte Ribeira Grande, S;Ponte Ribeira Grande, S;POINT(-16.9361164759207 32.6647385833532);0;
2101;1002;Jardins do Leme, D;Jardins do Leme, D;POINT(-16.9348060968836 32.6629422808516);0;
2099;1003;Jardins do Leme, S;Jardins do Leme, S;POINT(-16.9348601482754 32.6632101974609);0;
2098;1004;CZ Beco da Escola, D;CZ Beco da Escola, D;POINT(-16.9318196854829 32.6611572583385);0;
2086;1006;CZ Cine Teatro, D;CZ Cine Teatro, D;POINT(-16.929438134011 32.659800773007);0;
2085;1007;CZ Cine Teatro, S;CZ Cine Teatro, S;POINT(-16.9291186256686 32.6597011511161);0;
2080;1008;CZ Beco da Madalena, D;CZ Beco da Madalena, D;POINT(-16.926305707772 32.657451564717);0;
2072;101;Quinta do Esmeraldo;Quinta do Esmeraldo;POINT(-16.9411013818768 32.6561421705905);0;
2070;1011;CZ Azinhaga Ausentes, S;CZ Azinhaga Ausentes, S;POINT(-16.9248904351369 32.6565452983628);0;
2069;1012;CZ Pico São João, D;CZ Pico São João, D;POINT(-16.9232500471127 32.6539018127828);0;
2075;1014;Hotel Porto Mare, D;Hotel Porto Mare, D;POINT(-16.9329703277362 32.6379722488741);0;
2076;1015;Ocean Park;Ocean Park;POINT(-16.933993554293 32.6377071426599);0;
2077;1016;Sul Bairro STO Amaro, S;Sul Bairro STO Amaro, S;POINT(-16.9483375905054 32.6591299694468);0;
2083;1017;Igreja STO Amaro, 8-A, S;Igreja STO Amaro, 8-A, S;POINT(-16.9478492736816 32.6592483520508);0;
2082;1018;Capela Santo Amaro;Capela Santo Amaro;POINT(-16.9441360267177 32.6578014687401);0;
2084;1019;Santa Quitéria, T-8A;Santa Quitéria, T-8A;POINT(-16.946460723877 32.6583518981934);0;
2078;1021;Caminho da Ladeira, S1A;Caminho da Ladeira, S1A;POINT(-16.9406294996959 32.6648296068586);0;
184;1022;R Edmund Betencourt, D1A;R Edmund Betencourt, D1A;POINT(-16.9451117312128 32.6659439859525);0;
1264;1023;Caminho da Ladeira, S2A;Caminho da Ladeira, S2A;POINT(-16.9421588057541 32.6658209643329);0;
1825;1024;R Edmund Betencourt, D2A;R Edmund Betencourt, D2A;POINT(-16.9456408290072 32.6669744435135);0;
174;1032;Caminho da Ladeira, D2A;Caminho da Ladeira, D2A;POINT(-16.9406091132665 32.6647309786926);0;
1778;1033;CAM Igreja Velha, S1A;CAM Igreja Velha, S1A;POINT(-16.921818442184 32.6730169798856);0;
1363;1034;Rua das Virtudes, D2A;Rua das Virtudes, D2A;POINT(-16.929685807788 32.649763649217);0;
1323;1035;CAM Igreja Velha, S2A;CAM Igreja Velha, S2A;POINT(-16.9224071334411 32.6740647331135);0;
1321;1037;CAM Igreja Velha, S3A;CAM Igreja Velha, S3A;POINT(-16.9228960523789 32.6749470844809);0;
1320;1038;Estevão Neves, D;Estevão Neves, D;POINT(-16.951911174958 32.6618211043204);0;
1319;1039;CAM Igreja Velha, S4A;CAM Igreja Velha, S4A;POINT(-16.9237284421628 32.6757376500688);0;
1324;104;Rampa, Laranjal, D;Rampa, Laranjal, D;POINT(-16.9393676239698 32.6717993782615);0;
1325;1040;Canto Muro - Cota 200, D;Canto Muro - Cota 200, D;POINT(-16.8831109194792 32.6554619239407);0;
1326;1041;CZ Cova;CZ Cova;POINT(-16.9246912473502 32.675180885823);0;
1767;241;Autosil, Bica Pau, S;Autosil, Bica Pau, S;POINT(-16.8775703275789 32.6541975055263);0;
1770;248;ESTR VISC Cacongo, Antes ESCL;ESTR VISC Cacongo, Antes ESCL;POINT(-16.8950930653676 32.6579030477945);0;
2254;254;Rua Nova Alegria;Rua Nova Alegria;POINT(-16.8998201997511 32.6519794499054);0;
2252;255;R Pedra Sina, Sociedade;R Pedra Sina, Sociedade;POINT(-16.8885305955358 32.6542711957426);0;
1354;275;Saida R L Boa Vista;Saida R L Boa Vista;POINT(-16.8940768432203 32.6556168799541);0;
1353;277;Alto Bom Sucesso, S;Alto Bom Sucesso, S;POINT(-16.8946161098747 32.6564109797649);0;
1918;227B;CAM ZN Industrial, S2A;CAM ZN Industrial, S2A;POINT(-16.8606731015278 32.6521211374764);0;
1908;230;QTA Esperança, D;QTA Esperança, D;POINT(-16.8927362143394 32.6508135342443);0;
2138;471;Correios Livramento, S;Correios Livramento, S;POINT(-16.9135761839713 32.6661124537455);0;
2029;1156;Rua Basto Machado;Rua Basto Machado;POINT(-16.9484252929688 32.6421890258789);0;
2079;1020;Saída Junto Opel, D;Saída Junto Opel, D;POINT(-16.9448432922363 32.6570472717285);0;
1327;1042;Caminho do Pasto, D2A;Caminho do Pasto, D2A;POINT(-16.8836990831121 32.6530072668356);0;
1348;279;ESTR VISC Cacongo,ESCL, S;ESTR VISC Cacongo,ESCL, S;POINT(-16.895226313534 32.6570606530673);0;
1352;290;Antes Pontes Lazareto, D;Antes Pontes Lazareto, D;POINT(-16.8856170717307 32.6491721462061);0;
1347;292;Lar Bela Vista, D;Lar Bela Vista, D;POINT(-16.8864149226256 32.6471255482819);0;
2149;293;Antes Escola Salesiana;Antes Escola Salesiana;POINT(-16.8969994282006 32.654946446014);0;
1979;296A;Saida Rua Murteiras;Saida Rua Murteiras;POINT(-16.8904680887421 32.6581227171174);0;
2389;819;Nazaré, T-44;Nazaré, T-44;POINT(-16.9334848468391 32.6441761830388);0;
2180;1101;CAM do Palheiro, S1A;CAM do Palheiro, S1A;POINT(-16.8795037327117 32.6599559491298);0;
2238;674B;Igreja STO António, S1B;Igreja STO António, S1B;POINT(-16.9389785930303 32.6637224184959);0;
180;1347;Rua Cabrestante, S1A;Rua Cabrestante, S1A;POINT(-16.946376736326 32.6365289114181);0;
1316;1361;Rotunda do Amparo;Rotunda do Amparo;POINT(-16.9419972162458 32.6469713861328);0;
1991;309;Rua Lazareto,Socateiro, S;Rua Lazareto,Socateiro, S;POINT(-16.894291654395 32.6473914208176);0;
1975;240;Beco João Preto, D;Beco João Preto, D;POINT(-16.8928663006088 32.6551156438705);0;
1997;203;Chão da Loba, S;Chão da Loba, S;POINT(-16.8889947632185 32.6498741509609);0;
2116;424;Seta, D;Seta, D;POINT(-16.9086892527382 32.6667582501082);0;
2208;1129;Hotel São João;Hotel São João;POINT(-16.9190421904798 32.6485711656164);0;
2196;1136;Lombo da Quinta;Lombo da Quinta;POINT(-16.8744515754096 32.6600351910668);0;
2205;114;ESTR CMDT Camacho Freitas, ESCL;ESTR CMDT Camacho Freitas, ESCL;POINT(-16.9318443096968 32.6708177212559);0;
2037;1180;CAM Lombo Jamboeiro, CAM Corgo, D;CAM Lombo Jamboeiro, CAM Corgo, D;POINT(-16.932884118651 32.6736671884154);0;
2100;1125;CAM Achada, Antes QTA Lago;CAM Achada, Antes QTA Lago;POINT(-16.9196515377442 32.6552730477809);0;
1322;1036;Caminho STA Quiteria, D;Caminho STA Quiteria, D;POINT(-16.9528038087393 32.6621162762695);0;
1333;1043;Caminho Antigo Galeão;Caminho Antigo Galeão;POINT(-16.9255910415512 32.6744035895073);0;
420;850;Areeiro, Abrigo;Areeiro, Abrigo;POINT(-16.9533195495605 32.6434745788574);0;
1266;923A;Zona Industrial, T-39;Zona Industrial, T-39;POINT(-16.8632308452548 32.6514677121396);0;
984;836A;Cimentos Madeira, D;Cimentos Madeira, D;POINT(-16.9664744716783 32.6468910864788);0;
516;960A;Escola Lº Aguiares;Escola Lº Aguiares;POINT(-16.942110289822 32.6932901330428);0;
334;898;CAM Areeiro, Fab Blocos;CAM Areeiro, Fab Blocos;POINT(-16.9579257965088 32.645336151123);0;
1688;868;R Caridade Pestana, D2A;R Caridade Pestana, D2A;POINT(-16.8742882162184 32.6569320221896);0;
1675;835;CAM Poço Barral, S2A;CAM Poço Barral, S2A;POINT(-16.9532012939453 32.6563949584961);0;
1706;802C;Rua Brasil, D2A;Rua Brasil, D2A;POINT(-16.9358192549476 32.6470946314223);0;
1049;815;Redondo Barreiros, S;Redondo Barreiros, S;POINT(-16.9290900938882 32.6436865521606);0;
2422;744A;Ponte Rib Seco, D;Ponte Rib Seco, D;POINT(-16.9262787445574 32.651457606086);0;
2400;758;CZ Laranjal, D;CZ Laranjal, D;POINT(-16.9419438228228 32.6754275860767);0;
2341;710B;Álamos, T-14;Álamos, T-14;POINT(-16.9361124498823 32.6674760390754);0;
1376;452;Rua Comboio, Escola, D;Rua Comboio, Escola, D;POINT(-16.9088832145184 32.6588488103592);0;
1662;1082;Boletim Metereologico;Boletim Metereologico;POINT(-16.8915780416637 32.6473851946113);0;
127;609;STA Teresinha, Babosas, S;STA Teresinha, Babosas, S;POINT(-16.9000015904391 32.6694383618511);0;
546;84;Depois CAM Velho Chamorra;Depois CAM Velho Chamorra;POINT(-16.9479148664548 32.6622703988079);0;
459;943;Rua DR Gastão Figueira;Rua DR Gastão Figueira;POINT(-16.9463709722218 32.6593259746388);0;
517;956A;Beco Corgo, S;Beco Corgo, S;POINT(-16.9390888214111 32.6799430847168);0;
327;894;CAM Areeiro, Bela Vista, D;CAM Areeiro, Bela Vista, D;POINT(-16.9591827392578 32.6470947265625);0;
1697;871;Ponta da Laranjeira, S;Ponta da Laranjeira, S;POINT(-16.9658607448134 32.6468880507739);0;
1696;871A;Cimentos Madeira, S;Cimentos Madeira, S;POINT(-16.9666546744398 32.646422235266);0;
1728;795;CAM C Branca, Katespero;CAM C Branca, Katespero;POINT(-16.9282750912018 32.6402972172385);0;
1710;805D;Escola Ajuda, S;Escola Ajuda, S;POINT(-16.9424752981047 32.6391238022446);0;
1711;810;Rua STA Rita, D2A;Rua STA Rita, D2A;POINT(-16.9559200050085 32.6538179938436);0;
432;390E;CAM São João Latrão, D2A;CAM São João Latrão, D2A;POINT(-16.8815227145176 32.664933622634);0;
1552;120;Depois do Galeão;Depois do Galeão;POINT(-16.9280878036962 32.6721810734593);0;
2316;777;ENT CAM Curral Velho;ENT CAM Curral Velho;POINT(-16.9439964508713 32.6774055955021);0;
2264;783;Quinta Magnólia, S;Quinta Magnólia, S;POINT(-16.9251947027385 32.6434624350325);0;
2438;4;Rua Artur Sousa Pinga;Rua Artur Sousa Pinga;POINT(-16.9038697389521 32.6473943792911);0;
2452;404;Colegio STA Teresinha, D;Colegio STA Teresinha, D;POINT(-16.9044306323705 32.6563148943544);0;
